S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102683	ec_ill_ec_contig2	contig_96	99.99		True
45579	45786	915237	915444	ec_ill_ec_contig15	contig_95	100.0		True
unknown
45858	45935	915514	915591	ec_ill_ec_contig15	contig_95	91.03		True
unknown
46053	46271	915699	915917	ec_ill_ec_contig15	contig_95	94.98		True
unknown
46272	46452	915919	916099	ec_ill_ec_contig15	contig_95	93.92		True
unknown
49027	49139	918674	918786	ec_ill_ec_contig15	contig_95	96.46		True
unknown
49912	50893	919715	920696	ec_ill_ec_contig15	contig_95	91.55		True
unknown
71684	73664	938477	940457	ec_ill_ec_contig15	contig_95	90.31		True
unknown
1298	1608	1015968	1015658	ec_ill_ec_contig31	contig_95	90.35		True
unknown
796	896	1016472	1016372	ec_ill_ec_contig31	contig_95	92.08		True
unknown
99644	99961	1032249	1031932	ec_ill_ec_contig15	contig_95	90.57		True
unknown
93664	95357	1038247	1036554	ec_ill_ec_contig15	contig_95	90.64		True
unknown
19621	20960	1041218	1042557	ec_ill_ec_contig31	contig_95	93.96		True
unknown
27838	28179	1056445	1056786	ec_ill_ec_contig31	contig_95	90.35		True
unknown
31018	31102	1060657	1060741	ec_ill_ec_contig31	contig_95	90.59		True
unknown
41809	41924	1071497	1071612	ec_ill_ec_contig31	contig_95	90.52		True
unknown
42253	42511	1071941	1072199	ec_ill_ec_contig31	contig_95	90.35		True
unknown
55554	55739	1085315	1085500	ec_ill_ec_contig31	contig_95	93.01		True
unknown
55748	55874	1085501	1085627	ec_ill_ec_contig31	contig_95	94.49		True
unknown
55892	56136	1085641	1085885	ec_ill_ec_contig31	contig_95	90.2		True
unknown
105372	106355	1160568	1161551	ec_ill_ec_contig1	contig_95	92.48		True
unknown
106393	106638	1161589	1161834	ec_ill_ec_contig1	contig_95	91.06		True
unknown
106642	106890	1161838	1162086	ec_ill_ec_contig1	contig_95	91.57		True
unknown
108405	108815	1163645	1164055	ec_ill_ec_contig1	contig_95	90.51		True
unknown
114716	115256	1170057	1170597	ec_ill_ec_contig1	contig_95	90.94		True
unknown
115257	115411	1170599	1170753	ec_ill_ec_contig1	contig_95	98.71		True
unknown
129412	130515	1177992	1179096	ec_ill_ec_contig1	contig_95	93.03		True
unknown
130706	131910	1179177	1180381	ec_ill_ec_contig1	contig_95	91.54		True
unknown
140227	140904	1186046	1186723	ec_ill_ec_contig1	contig_95	90.12		True
unknown
140905	141053	1186725	1186873	ec_ill_ec_contig1	contig_95	95.3		True
unknown
145292	145372	1199438	1199518	ec_ill_ec_contig1	contig_95	95.06		True
unknown
148687	148796	1202899	1203008	ec_ill_ec_contig1	contig_95	94.55		True
unknown
152040	152141	1206363	1206464	ec_ill_ec_contig1	contig_95	97.06		True
unknown
154127	154373	1209131	1209377	ec_ill_ec_contig1	contig_95	90.28		True
unknown
160941	161578	1215778	1216415	ec_ill_ec_contig1	contig_95	90.13		True
unknown
161832	161998	1216669	1216835	ec_ill_ec_contig1	contig_95	91.02		True
unknown
163622	163712	1218507	1218597	ec_ill_ec_contig1	contig_95	92.31		True
unknown
169482	169576	1224275	1224369	ec_ill_ec_contig1	contig_95	98.95		True
unknown
283638	283990	1286408	1286760	ec_ill_ec_contig1	contig_95	99.43		True
unknown
284003	284079	1286775	1286851	ec_ill_ec_contig1	contig_95	92.21		True
unknown
286020	287883	1288870	1290732	ec_ill_ec_contig1	contig_95	90.75		True
unknown
288592	288667	1291486	1291561	ec_ill_ec_contig1	contig_95	100.0		True
unknown
343503	343978	1326569	1327038	ec_ill_ec_contig1	contig_95	96.02		True
unknown
368109	369004	1338849	1339744	ec_ill_ec_contig1	contig_95	91.63		True
unknown
381494	381573	1352520	1352599	ec_ill_ec_contig1	contig_95	90.0		True
unknown
382269	383360	1353295	1354386	ec_ill_ec_contig1	contig_95	92.12		True
unknown
383367	383637	1354393	1354663	ec_ill_ec_contig1	contig_95	97.05		True
unknown
383639	383709	1354664	1354734	ec_ill_ec_contig1	contig_95	97.18		True
unknown
383710	383986	1354736	1355012	ec_ill_ec_contig1	contig_95	96.03		True
unknown
383997	384593	1355023	1355619	ec_ill_ec_contig1	contig_95	94.47		True
unknown
384680	386085	1355707	1357112	ec_ill_ec_contig1	contig_95	91.25		True
unknown
386091	386811	1357118	1357838	ec_ill_ec_contig1	contig_95	90.85		True
unknown
386900	387024	1357921	1358045	ec_ill_ec_contig1	contig_95	93.6		True
unknown
387025	387333	1358047	1358355	ec_ill_ec_contig1	contig_95	93.53		True
unknown
387334	387454	1358357	1358477	ec_ill_ec_contig1	contig_95	90.08		True
unknown
388971	390170	1360052	1361251	ec_ill_ec_contig1	contig_95	92.83		True
unknown
390178	390843	1361259	1361924	ec_ill_ec_contig1	contig_95	91.89		True
unknown
391159	391485	1362243	1362569	ec_ill_ec_contig1	contig_95	93.58		True
unknown
391510	392687	1362597	1363774	ec_ill_ec_contig1	contig_95	90.58		True
unknown
393355	393766	1364457	1364868	ec_ill_ec_contig1	contig_95	91.99		True
unknown
393774	393896	1364877	1364999	ec_ill_ec_contig1	contig_95	94.31		True
unknown
104315	104431	1365083	1364967	ec_ill_ec_contig16	contig_95	100.0		True
unknown
104079	104151	1365317	1365245	ec_ill_ec_contig16	contig_95	91.78		True
unknown
100493	100595	1367006	1366904	ec_ill_ec_contig16	contig_95	98.06		True
unknown
100103	100491	1367395	1367007	ec_ill_ec_contig16	contig_95	92.54		True
unknown
99985	100101	1367512	1367396	ec_ill_ec_contig16	contig_95	93.16		True
unknown
95649	97172	1371858	1370335	ec_ill_ec_contig16	contig_95	90.75		True
unknown
95119	95624	1372389	1371884	ec_ill_ec_contig16	contig_95	91.3		True
unknown
94885	95118	1372626	1372393	ec_ill_ec_contig16	contig_95	92.31		True
unknown
94571	94884	1372941	1372628	ec_ill_ec_contig16	contig_95	94.27		True
unknown
94488	94559	1373024	1372953	ec_ill_ec_contig16	contig_95	93.06		True
unknown
89548	89842	1377912	1377618	ec_ill_ec_contig16	contig_95	90.17		True
unknown
89190	89540	1378269	1377919	ec_ill_ec_contig16	contig_95	96.3		True
unknown
72078	72160	1395550	1395468	ec_ill_ec_contig16	contig_95	93.98		True
unknown
46236	46341	1416556	1416451	ec_ill_ec_contig16	contig_95	90.57		True
unknown
45008	46121	1418603	1417490	ec_ill_ec_contig16	contig_95	96.15		True
unknown
43063	43143	1420631	1420551	ec_ill_ec_contig16	contig_95	91.36		True
unknown
34518	34779	1438260	1437999	ec_ill_ec_contig16	contig_95	90.08		True
unknown
22542	23748	1449841	1448635	ec_ill_ec_contig16	contig_95	91.47		True
unknown
18241	18405	1455327	1455163	ec_ill_ec_contig16	contig_95	95.76		True
unknown
17421	18141	1456147	1455427	ec_ill_ec_contig16	contig_95	91.12		True
unknown
16342	16481	1457226	1457087	ec_ill_ec_contig16	contig_95	90.71		True
unknown
12146	13585	1461755	1460316	ec_ill_ec_contig16	contig_95	94.03		True
unknown
2	361	1471938	1471579	ec_ill_ec_contig16	contig_95	97.24		True
unknown
1876	4902	1474970	1471941	ec_ill_ec_contig65	contig_95	97.43		True
unknown
1	1463	1476751	1475289	ec_ill_ec_contig65	contig_95	97.27		True
unknown
1	452	1476697	1477145	ec_ill_ec_contig6	contig_95	97.12		True
unknown
35941	36019	1482360	1482282	ec_ill_ec_contig37	contig_95	96.2		True
unknown
16765	30647	1501546	1487667	ec_ill_ec_contig37	contig_95	97.45		True
unknown
1	125	1503208	1503084	ec_ill_ec_contig37	contig_95	98.4		True
unknown
1	1031	1504184	1503154	ec_ill_ec_contig83	contig_95	98.35		True
unknown
1	3597	1504130	1507726	ec_ill_ec_contig7	contig_95	94.83		True
unknown
6872	7994	1511258	1512380	ec_ill_ec_contig7	contig_95	90.04		True
unknown
11662	11747	1516173	1516258	ec_ill_ec_contig7	contig_95	90.7		True
unknown
14729	14869	1520216	1520356	ec_ill_ec_contig7	contig_95	92.2		True
unknown
14922	15327	1520414	1520819	ec_ill_ec_contig7	contig_95	92.86		True
unknown
20065	20138	1525524	1525597	ec_ill_ec_contig7	contig_95	91.89		True
unknown
22757	22954	1528225	1528422	ec_ill_ec_contig7	contig_95	93.94		True
unknown
46091	46227	1544784	1544920	ec_ill_ec_contig7	contig_95	95.62		True
unknown
47397	47969	1546096	1546668	ec_ill_ec_contig7	contig_95	91.27		True
unknown
47978	48078	1546679	1546779	ec_ill_ec_contig7	contig_95	97.03		True
unknown
55284	55394	1554016	1554126	ec_ill_ec_contig7	contig_95	90.09		True
unknown
55636	55712	1554368	1554444	ec_ill_ec_contig7	contig_95	90.91		True
unknown
58458	58738	1557187	1557467	ec_ill_ec_contig7	contig_95	90.39		True
unknown
65475	65583	1564233	1564341	ec_ill_ec_contig7	contig_95	91.74		True
unknown
66151	66221	1564909	1564979	ec_ill_ec_contig7	contig_95	90.14		True
unknown
66303	66508	1565059	1565264	ec_ill_ec_contig7	contig_95	93.69		True
unknown
86687	86908	1586192	1586413	ec_ill_ec_contig7	contig_95	90.54		True
unknown
7204	7307	1691774	1691877	ec_ill_ec_contig20	contig_95	91.35		True
unknown
16082	16209	1700496	1700623	ec_ill_ec_contig20	contig_95	92.97		True
unknown
38249	38432	1723007	1723190	ec_ill_ec_contig20	contig_95	91.3		True
unknown
51194	51505	1744008	1744319	ec_ill_ec_contig20	contig_95	90.06		True
unknown
52347	52721	1745169	1745547	ec_ill_ec_contig20	contig_95	93.4		True
unknown
53686	56400	1750535	1753249	ec_ill_ec_contig20	contig_95	90.47		True
unknown
8851	9247	1776464	1776860	ec_ill_ec_contig25	contig_95	90.18		True
unknown
18422	18633	1795393	1795604	ec_ill_ec_contig25	contig_95	90.09		True
unknown
19547	19639	1796442	1796534	ec_ill_ec_contig25	contig_95	91.4		True
unknown
26868	27096	1803824	1804052	ec_ill_ec_contig25	contig_95	91.7		True
unknown
42759	43279	1820914	1821434	ec_ill_ec_contig25	contig_95	97.7		True
unknown
43292	43413	1821448	1821569	ec_ill_ec_contig25	contig_95	95.9		True
unknown
45983	46273	1824141	1824431	ec_ill_ec_contig25	contig_95	92.78		True
unknown
52900	55574	1831934	1834608	ec_ill_ec_contig25	contig_95	90.77		True
unknown
61906	62014	1841577	1841685	ec_ill_ec_contig25	contig_95	90.83		True
unknown
67704	67845	1847413	1847553	ec_ill_ec_contig25	contig_95	98.59		True
unknown
88033	88245	1894821	1894609	ec_ill_ec_contig12	contig_95	94.37		True
unknown
74242	74363	1907944	1907823	ec_ill_ec_contig12	contig_95	90.16		True
unknown
67063	67399	1929042	1928706	ec_ill_ec_contig12	contig_95	93.47		True
unknown
66545	66613	1929560	1929492	ec_ill_ec_contig12	contig_95	91.3		True
unknown
62677	63311	1935779	1935145	ec_ill_ec_contig12	contig_95	93.23		True
unknown
61104	61775	1937352	1936681	ec_ill_ec_contig12	contig_95	91.82		True
unknown
57963	58180	1940638	1940421	ec_ill_ec_contig12	contig_95	94.5		True
unknown
56204	57424	1942451	1941231	ec_ill_ec_contig12	contig_95	93.53		True
unknown
54993	55434	1943663	1943222	ec_ill_ec_contig12	contig_95	94.8		True
unknown
33533	34310	1953003	1952226	ec_ill_ec_contig12	contig_95	91.77		True
unknown
33332	33527	1953204	1953009	ec_ill_ec_contig12	contig_95	91.84		True
unknown
31307	31475	1955133	1954965	ec_ill_ec_contig12	contig_95	91.72		True
unknown
28042	29867	1962509	1960684	ec_ill_ec_contig12	contig_95	92.66		True
unknown
27940	28012	1962621	1962549	ec_ill_ec_contig12	contig_95	90.41		True
unknown
18819	26176	1972651	1965297	ec_ill_ec_contig12	contig_95	93.11		True
unknown
10595	10669	1980911	1980837	ec_ill_ec_contig12	contig_95	90.67		True
unknown
154	264	1991541	1991431	ec_ill_ec_contig12	contig_95	93.69		True
unknown
66	134	1991629	1991561	ec_ill_ec_contig12	contig_95	92.75		True
unknown
1	65	1991695	1991631	ec_ill_ec_contig12	contig_95	100.0		True
unknown
1	1463	1991878	1993340	ec_ill_ec_contig65	contig_95	97.27		True
unknown
1876	4902	1993818	1996846	ec_ill_ec_contig65	contig_95	97.4		True
unknown
88077	88444	1997183	1996818	ec_ill_ec_contig23	contig_95	96.22		True
unknown
84802	84881	2000463	2000384	ec_ill_ec_contig23	contig_95	93.75		True
unknown
75677	77158	2010565	2009084	ec_ill_ec_contig23	contig_95	90.96		True
unknown
69032	69396	2016877	2016513	ec_ill_ec_contig23	contig_95	93.7		True
unknown
67437	68856	2018565	2017146	ec_ill_ec_contig23	contig_95	92.11		True
unknown
52529	52616	2033501	2033414	ec_ill_ec_contig23	contig_95	97.73		True
unknown
52424	52519	2033606	2033511	ec_ill_ec_contig23	contig_95	97.92		True
unknown
52272	52396	2033758	2033634	ec_ill_ec_contig23	contig_95	99.2		True
unknown
48544	48690	2034172	2034026	ec_ill_ec_contig23	contig_95	94.56		True
unknown
44312	44430	2038412	2038294	ec_ill_ec_contig23	contig_95	91.6		True
unknown
44102	44191	2038620	2038531	ec_ill_ec_contig23	contig_95	98.89		True
unknown
40266	40389	2043176	2043053	ec_ill_ec_contig23	contig_95	93.55		True
unknown
33804	33973	2048883	2048714	ec_ill_ec_contig23	contig_95	97.06		True
unknown
33734	33803	2048955	2048886	ec_ill_ec_contig23	contig_95	95.71		True
unknown
33629	33714	2049062	2048977	ec_ill_ec_contig23	contig_95	95.35		True
unknown
17817	17885	2066550	2066482	ec_ill_ec_contig23	contig_95	92.75		True
unknown
13037	13203	2071460	2071294	ec_ill_ec_contig23	contig_95	92.22		True
unknown
10237	10413	2074292	2074116	ec_ill_ec_contig23	contig_95	90.96		True
unknown
1	261	2086783	2086522	ec_ill_ec_contig12	contig_95	92.86		True
unknown
1	1463	2086966	2088429	ec_ill_ec_contig65	contig_95	97.21		True
unknown
1876	4902	2088748	2091778	ec_ill_ec_contig65	contig_95	97.4		True
unknown
228	524	2091762	2092058	ec_ill_ec_contig16	contig_95	95.29		True
unknown
9058	9241	2099474	2099657	ec_ill_ec_contig33	contig_95	90.22		True
unknown
10295	10427	2100663	2100795	ec_ill_ec_contig33	contig_95	93.23		True
unknown
10773	11040	2101142	2101409	ec_ill_ec_contig33	contig_95	90.3		True
unknown
11103	11233	2101478	2101608	ec_ill_ec_contig33	contig_95	90.08		True
unknown
11255	11407	2101630	2101782	ec_ill_ec_contig33	contig_95	96.08		True
unknown
12557	12660	2102932	2103035	ec_ill_ec_contig33	contig_95	93.27		True
unknown
17363	17451	2107589	2107677	ec_ill_ec_contig33	contig_95	95.51		True
unknown
17525	19451	2107751	2109677	ec_ill_ec_contig33	contig_95	91.23		True
unknown
40163	40420	2132538	2132795	ec_ill_ec_contig33	contig_95	90.31		True
unknown
40421	40487	2132798	2132864	ec_ill_ec_contig33	contig_95	97.01		True
unknown
40493	41225	2132870	2133602	ec_ill_ec_contig33	contig_95	91.81		True
unknown
43367	43598	2135744	2135975	ec_ill_ec_contig33	contig_95	92.24		True
unknown
44064	44639	2136441	2137016	ec_ill_ec_contig33	contig_95	90.45		True
unknown
45209	45275	2137587	2137653	ec_ill_ec_contig33	contig_95	91.04		True
unknown
6270	6972	2156076	2156778	ec_ill_ec_contig24	contig_95	90.9		True
unknown
27899	27996	2190705	2190802	ec_ill_ec_contig24	contig_95	91.84		True
unknown
28836	28973	2191690	2191827	ec_ill_ec_contig24	contig_95	95.65		True
unknown
30081	30173	2192938	2193030	ec_ill_ec_contig24	contig_95	90.32		True
unknown
33647	33989	2200121	2200463	ec_ill_ec_contig24	contig_95	95.04		True
unknown
47949	48028	2218133	2218212	ec_ill_ec_contig24	contig_95	92.5		True
unknown
69142	69285	2239017	2239160	ec_ill_ec_contig24	contig_95	90.97		True
unknown
70904	71170	2240779	2241045	ec_ill_ec_contig24	contig_95	92.51		True
unknown
1	256	2242009	2241753	ec_ill_ec_contig12	contig_95	92.72		True
unknown
1	1463	2242192	2243654	ec_ill_ec_contig65	contig_95	97.27		True
unknown
1876	4902	2244132	2247161	ec_ill_ec_contig65	contig_95	97.43		True
unknown
1	805	2251570	2250765	ec_ill_ec_contig66	contig_95	97.89		True
unknown
1	1031	2251516	2252546	ec_ill_ec_contig83	contig_95	98.45		True
unknown
18318	30843	2265021	2252492	ec_ill_ec_contig43	contig_95	93.43		True
unknown
11643	11717	2272884	2272810	ec_ill_ec_contig43	contig_95	94.67		True
unknown
11071	11281	2273593	2273383	ec_ill_ec_contig43	contig_95	90.05		True
unknown
10559	10683	2274103	2273979	ec_ill_ec_contig43	contig_95	90.4		True
unknown
212	1119	2284543	2283636	ec_ill_ec_contig43	contig_95	91.41		True
unknown
1	454	2285159	2284709	ec_ill_ec_contig6	contig_95	97.14		True
unknown
1	1463	2285105	2286568	ec_ill_ec_contig65	contig_95	97.21		True
unknown
1876	4902	2286887	2289916	ec_ill_ec_contig65	contig_95	97.4		True
unknown
228	524	2289900	2290196	ec_ill_ec_contig16	contig_95	95.29		True
unknown
35103	35567	2342098	2342562	ec_ill_ec_contig8	contig_95	90.11		True
unknown
84988	85082	2416349	2416443	ec_ill_ec_contig8	contig_95	90.53		True
unknown
85087	85199	2416448	2416560	ec_ill_ec_contig8	contig_95	90.27		True
unknown
85324	86128	2416685	2417489	ec_ill_ec_contig8	contig_95	92.05		True
unknown
389	484	2456669	2456764	ec_ill_ec_contig44	contig_95	100.0		True
unknown
8413	10515	2464751	2466853	ec_ill_ec_contig44	contig_95	92.4		True
unknown
29726	29974	2485170	2485418	ec_ill_ec_contig44	contig_95	90.76		True
unknown
101291	101423	2493449	2493317	ec_ill_ec_contig14	contig_95	90.98		True
unknown
99745	100071	2494992	2494666	ec_ill_ec_contig14	contig_95	92.05		True
unknown
95769	95863	2499090	2498996	ec_ill_ec_contig14	contig_95	92.63		True
unknown
94195	95747	2500661	2499109	ec_ill_ec_contig14	contig_95	97.36		True
unknown
91469	91541	2503388	2503316	ec_ill_ec_contig14	contig_95	91.78		True
unknown
91247	91465	2503607	2503389	ec_ill_ec_contig14	contig_95	90.87		True
unknown
76508	80389	2519181	2515300	ec_ill_ec_contig14	contig_95	90.0		True
unknown
73833	75342	2521999	2520490	ec_ill_ec_contig14	contig_95	96.69		True
unknown
59449	59552	2530499	2530396	ec_ill_ec_contig14	contig_95	96.15		True
unknown
56464	56606	2533384	2533242	ec_ill_ec_contig14	contig_95	90.21		True
unknown
53428	53715	2536500	2536213	ec_ill_ec_contig14	contig_95	91.67		True
unknown
52282	52466	2537669	2537485	ec_ill_ec_contig14	contig_95	90.81		True
unknown
49732	49802	2540085	2540015	ec_ill_ec_contig14	contig_95	90.14		True
unknown
45078	45447	2544739	2544370	ec_ill_ec_contig14	contig_95	92.7		True
unknown
44016	44616	2548253	2547655	ec_ill_ec_contig14	contig_95	91.51		True
unknown
37995	38078	2549543	2549460	ec_ill_ec_contig14	contig_95	90.48		True
unknown
37709	37990	2549829	2549548	ec_ill_ec_contig14	contig_95	91.13		True
unknown
35866	36228	2551623	2551261	ec_ill_ec_contig14	contig_95	91.18		True
unknown
35796	35864	2551692	2551624	ec_ill_ec_contig14	contig_95	100.0		True
unknown
23431	23554	2572265	2572142	ec_ill_ec_contig14	contig_95	90.32		True
unknown
22955	23197	2572621	2572379	ec_ill_ec_contig14	contig_95	90.12		True
unknown
21169	21323	2574409	2574255	ec_ill_ec_contig14	contig_95	92.26		True
unknown
9733	12906	2589685	2586511	ec_ill_ec_contig14	contig_95	90.42		True
unknown
7654	7843	2591674	2591485	ec_ill_ec_contig14	contig_95	94.21		True
unknown
15753	16517	2617626	2616862	ec_ill_ec_contig46	contig_95	91.24		True
unknown
68037	68381	2620232	2619888	ec_ill_ec_contig21	contig_95	91.88		True
unknown
251614	251778	2649044	2648880	ec_ill_ec_contig1	contig_95	92.73		True
unknown
235125	235487	2666027	2665665	ec_ill_ec_contig1	contig_95	91.46		True
unknown
49512	49583	2707940	2707869	ec_ill_ec_contig35	contig_95	90.28		True
unknown
48175	48347	2709284	2709112	ec_ill_ec_contig35	contig_95	90.17		True
unknown
47635	47700	2709824	2709759	ec_ill_ec_contig35	contig_95	96.97		True
unknown
44815	44893	2712668	2712590	ec_ill_ec_contig35	contig_95	96.2		True
unknown
35502	35921	2721843	2721424	ec_ill_ec_contig35	contig_95	90.0		True
unknown
28270	28355	2729083	2728998	ec_ill_ec_contig35	contig_95	93.02		True
unknown
23230	23309	2734041	2733962	ec_ill_ec_contig35	contig_95	96.25		True
unknown
16440	17489	2748387	2747338	ec_ill_ec_contig35	contig_95	93.62		True
unknown
15152	15225	2749675	2749602	ec_ill_ec_contig35	contig_95	100.0		True
unknown
4896	5229	2759377	2759046	ec_ill_ec_contig35	contig_95	91.64		True
unknown
3386	3451	2760872	2760807	ec_ill_ec_contig35	contig_95	93.94		True
unknown
3216	3360	2761041	2760897	ec_ill_ec_contig35	contig_95	93.79		True
unknown
2730	3208	2761527	2761049	ec_ill_ec_contig35	contig_95	90.61		True
unknown
1447	2725	2762810	2761532	ec_ill_ec_contig35	contig_95	91.95		True
unknown
1342	1440	2762915	2762817	ec_ill_ec_contig35	contig_95	92.93		True
unknown
20799	21478	2796590	2795914	ec_ill_ec_contig49	contig_95	91.62		True
unknown
19219	19927	2798172	2797464	ec_ill_ec_contig49	contig_95	91.26		True
unknown
16013	16168	2801432	2801277	ec_ill_ec_contig49	contig_95	93.59		True
unknown
8253	12684	2823720	2819288	ec_ill_ec_contig49	contig_95	90.06		True
unknown
170901	171109	2847767	2847559	ec_ill_ec_contig6	contig_95	92.34		True
unknown
169270	169691	2849398	2848977	ec_ill_ec_contig6	contig_95	91.47		True
unknown
166719	166815	2851955	2851859	ec_ill_ec_contig6	contig_95	90.72		True
unknown
149364	149433	2869133	2869064	ec_ill_ec_contig6	contig_95	97.14		True
unknown
129458	129525	2888481	2888414	ec_ill_ec_contig6	contig_95	91.18		True
unknown
118659	118762	2899345	2899242	ec_ill_ec_contig6	contig_95	94.23		True
unknown
116367	116436	2901635	2901566	ec_ill_ec_contig6	contig_95	90.0		True
unknown
98088	101941	2924487	2920634	ec_ill_ec_contig6	contig_95	90.22		True
unknown
97676	97837	2924590	2924429	ec_ill_ec_contig6	contig_95	90.74		True
unknown
94587	96017	2927556	2926126	ec_ill_ec_contig6	contig_95	92.25		True
unknown
74930	75102	2958149	2957977	ec_ill_ec_contig6	contig_95	91.91		True
unknown
46990	47355	2985971	2985606	ec_ill_ec_contig6	contig_95	90.71		True
unknown
42746	42948	2990272	2990070	ec_ill_ec_contig6	contig_95	90.15		True
unknown
41305	41460	2991711	2991556	ec_ill_ec_contig6	contig_95	93.59		True
unknown
34064	34160	2999640	2999544	ec_ill_ec_contig6	contig_95	98.97		True
unknown
33301	34047	3000405	2999659	ec_ill_ec_contig6	contig_95	95.98		True
unknown
33183	33299	3000522	3000406	ec_ill_ec_contig6	contig_95	93.16		True
unknown
33076	33157	3000629	3000548	ec_ill_ec_contig6	contig_95	95.12		True
unknown
32202	33075	3001504	3000631	ec_ill_ec_contig6	contig_95	91.53		True
unknown
25605	26022	3008130	3007713	ec_ill_ec_contig6	contig_95	93.54		True
unknown
23508	23720	3010212	3010000	ec_ill_ec_contig6	contig_95	91.08		True
unknown
21307	21893	3012415	3011829	ec_ill_ec_contig6	contig_95	90.29		True
unknown
14343	16117	3019366	3017592	ec_ill_ec_contig6	contig_95	90.31		True
unknown
393	543	3034297	3034147	ec_ill_ec_contig6	contig_95	92.72		True
unknown
231	391	3034458	3034298	ec_ill_ec_contig6	contig_95	97.52		True
unknown
1	226	3034688	3034463	ec_ill_ec_contig6	contig_95	98.23		True
unknown
1	1463	3034634	3036096	ec_ill_ec_contig65	contig_95	97.61		True
unknown
1876	4831	3036574	3039633	ec_ill_ec_contig65	contig_95	94.71		True
unknown
17185	17317	3039923	3039791	ec_ill_ec_contig52	contig_95	98.5		True
unknown
17053	17147	3040192	3040098	ec_ill_ec_contig52	contig_95	98.95		True
unknown
11819	12677	3046861	3045994	ec_ill_ec_contig52	contig_95	91.24		True
unknown
9060	9143	3049621	3049538	ec_ill_ec_contig52	contig_95	96.43		True
unknown
7525	8062	3141077	3140540	ec_ill_ec_contig9	contig_95	92.57		True
unknown
3996	4368	3141406	3141034	ec_ill_ec_contig50	contig_95	94.91		True
unknown
116268	116413	3217896	3218041	ec_ill_ec_contig5	contig_95	95.21		True
unknown
116847	116984	3218464	3218601	ec_ill_ec_contig5	contig_95	96.4		True
unknown
119674	119818	3221269	3221413	ec_ill_ec_contig5	contig_95	93.1		True
unknown
122977	123129	3224609	3224761	ec_ill_ec_contig5	contig_95	92.81		True
unknown
142528	142684	3244092	3244248	ec_ill_ec_contig5	contig_95	91.72		True
unknown
144668	144830	3246244	3246406	ec_ill_ec_contig5	contig_95	90.8		True
unknown
150361	150462	3252821	3252922	ec_ill_ec_contig5	contig_95	96.08		True
unknown
151590	153019	3254185	3255614	ec_ill_ec_contig5	contig_95	90.07		True
unknown
172296	173987	3286610	3288301	ec_ill_ec_contig5	contig_95	90.54		True
unknown
176339	177094	3290651	3291406	ec_ill_ec_contig5	contig_95	91.93		True
unknown
179768	179865	3294073	3294170	ec_ill_ec_contig5	contig_95	92.86		True
unknown
180494	181792	3294802	3296100	ec_ill_ec_contig5	contig_95	91.07		True
unknown
181933	182056	3296241	3296364	ec_ill_ec_contig5	contig_95	91.13		True
unknown
182057	182416	3296366	3296725	ec_ill_ec_contig5	contig_95	92.5		True
unknown
182734	184154	3297168	3298585	ec_ill_ec_contig5	contig_95	90.3		True
unknown
114	1826	3298677	3300389	ec_ill_ec_contig29	contig_95	91.65		True
unknown
2694	3000	3301257	3301563	ec_ill_ec_contig29	contig_95	92.51		True
unknown
3152	3334	3301814	3301996	ec_ill_ec_contig29	contig_95	96.17		True
unknown
5636	5702	3304310	3304376	ec_ill_ec_contig29	contig_95	100.0		True
unknown
15437	15516	3315293	3315372	ec_ill_ec_contig29	contig_95	91.25		True
unknown
17670	17838	3317573	3317741	ec_ill_ec_contig29	contig_95	98.82		True
unknown
38750	38817	3339389	3339456	ec_ill_ec_contig29	contig_95	91.18		True
unknown
52208	52348	3353050	3353190	ec_ill_ec_contig29	contig_95	92.2		True
unknown
52539	52646	3353378	3353485	ec_ill_ec_contig29	contig_95	93.52		True
unknown
19675	19758	3384042	3384125	ec_ill_ec_contig32	contig_95	97.62		True
unknown
19964	20129	3384330	3384495	ec_ill_ec_contig32	contig_95	92.17		True
unknown
26067	26455	3390278	3390666	ec_ill_ec_contig32	contig_95	90.49		True
unknown
27117	27239	3391328	3391450	ec_ill_ec_contig32	contig_95	90.24		True
unknown
118045	118169	3430170	3430046	ec_ill_ec_contig10	contig_95	90.4		True
unknown
89347	90118	3459066	3458295	ec_ill_ec_contig10	contig_95	91.97		True
unknown
89061	89229	3459349	3459181	ec_ill_ec_contig10	contig_95	91.12		True
unknown
71453	71754	3481085	3480779	ec_ill_ec_contig10	contig_95	95.11		True
unknown
70080	70147	3482456	3482389	ec_ill_ec_contig10	contig_95	97.06		True
unknown
66680	66747	3485880	3485813	ec_ill_ec_contig10	contig_95	94.12		True
unknown
66314	66603	3486245	3485956	ec_ill_ec_contig10	contig_95	90.0		True
unknown
64901	64982	3487658	3487577	ec_ill_ec_contig10	contig_95	92.68		True
unknown
42302	42406	3516676	3516572	ec_ill_ec_contig10	contig_95	90.48		True
unknown
38367	38815	3520553	3520105	ec_ill_ec_contig10	contig_95	93.1		True
unknown
36681	36780	3522319	3522220	ec_ill_ec_contig10	contig_95	90.0		True
unknown
35013	35097	3524037	3523953	ec_ill_ec_contig10	contig_95	96.47		True
unknown
33351	33791	3525681	3525236	ec_ill_ec_contig10	contig_95	90.75		True
unknown
32505	33234	3526242	3525514	ec_ill_ec_contig10	contig_95	95.52		True
unknown
29451	29545	3529033	3528939	ec_ill_ec_contig10	contig_95	90.53		True
unknown
