S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102683	ec_ill_ec_contig2	contig_92	99.99		True
45579	45786	915216	915423	ec_ill_ec_contig15	contig_91	100.0		True
unknown
45858	45935	915493	915570	ec_ill_ec_contig15	contig_91	91.03		True
unknown
46053	46271	915678	915896	ec_ill_ec_contig15	contig_91	94.98		True
unknown
46272	46452	915898	916078	ec_ill_ec_contig15	contig_91	93.92		True
unknown
49027	49139	918653	918765	ec_ill_ec_contig15	contig_91	96.46		True
unknown
49912	50893	919694	920675	ec_ill_ec_contig15	contig_91	91.55		True
unknown
71684	73664	938456	940436	ec_ill_ec_contig15	contig_91	90.31		True
unknown
1298	1608	1015947	1015637	ec_ill_ec_contig31	contig_91	90.35		True
unknown
796	896	1016451	1016351	ec_ill_ec_contig31	contig_91	92.08		True
unknown
99644	99961	1032228	1031911	ec_ill_ec_contig15	contig_91	90.57		True
unknown
93664	95357	1038226	1036533	ec_ill_ec_contig15	contig_91	90.64		True
unknown
19621	20960	1041197	1042536	ec_ill_ec_contig31	contig_91	93.96		True
unknown
27838	28179	1056424	1056765	ec_ill_ec_contig31	contig_91	90.35		True
unknown
31018	31102	1060636	1060720	ec_ill_ec_contig31	contig_91	90.59		True
unknown
41809	41924	1071476	1071591	ec_ill_ec_contig31	contig_91	90.52		True
unknown
42253	42511	1071920	1072178	ec_ill_ec_contig31	contig_91	90.35		True
unknown
55554	55739	1085294	1085479	ec_ill_ec_contig31	contig_91	93.01		True
unknown
55748	55874	1085480	1085606	ec_ill_ec_contig31	contig_91	94.49		True
unknown
55892	56136	1085620	1085864	ec_ill_ec_contig31	contig_91	90.2		True
unknown
105372	106355	1160547	1161530	ec_ill_ec_contig1	contig_91	92.48		True
unknown
106393	106638	1161568	1161813	ec_ill_ec_contig1	contig_91	91.06		True
unknown
106642	106890	1161817	1162065	ec_ill_ec_contig1	contig_91	91.57		True
unknown
108405	108815	1163624	1164034	ec_ill_ec_contig1	contig_91	90.51		True
unknown
114716	115256	1170036	1170576	ec_ill_ec_contig1	contig_91	90.94		True
unknown
115257	115411	1170578	1170732	ec_ill_ec_contig1	contig_91	98.71		True
unknown
129412	130515	1177971	1179075	ec_ill_ec_contig1	contig_91	93.03		True
unknown
130706	131910	1179155	1180359	ec_ill_ec_contig1	contig_91	91.54		True
unknown
140227	140904	1186024	1186701	ec_ill_ec_contig1	contig_91	90.12		True
unknown
140905	141053	1186703	1186851	ec_ill_ec_contig1	contig_91	95.3		True
unknown
145292	145372	1199416	1199496	ec_ill_ec_contig1	contig_91	95.06		True
unknown
148687	148796	1202877	1202986	ec_ill_ec_contig1	contig_91	94.55		True
unknown
152040	152141	1206341	1206442	ec_ill_ec_contig1	contig_91	97.06		True
unknown
154127	154373	1209109	1209355	ec_ill_ec_contig1	contig_91	90.28		True
unknown
160941	161578	1215755	1216392	ec_ill_ec_contig1	contig_91	90.13		True
unknown
161832	161998	1216646	1216812	ec_ill_ec_contig1	contig_91	91.02		True
unknown
163622	163712	1218484	1218574	ec_ill_ec_contig1	contig_91	92.31		True
unknown
169482	169576	1224252	1224346	ec_ill_ec_contig1	contig_91	98.95		True
unknown
283638	283990	1286385	1286737	ec_ill_ec_contig1	contig_91	99.43		True
unknown
284003	284079	1286752	1286828	ec_ill_ec_contig1	contig_91	92.21		True
unknown
286020	287883	1288847	1290709	ec_ill_ec_contig1	contig_91	90.75		True
unknown
288592	288667	1291463	1291538	ec_ill_ec_contig1	contig_91	100.0		True
unknown
343503	343978	1326546	1327015	ec_ill_ec_contig1	contig_91	96.02		True
unknown
368109	369004	1338826	1339721	ec_ill_ec_contig1	contig_91	91.63		True
unknown
381494	381573	1352497	1352576	ec_ill_ec_contig1	contig_91	90.0		True
unknown
382269	383360	1353272	1354363	ec_ill_ec_contig1	contig_91	92.12		True
unknown
383367	383637	1354370	1354640	ec_ill_ec_contig1	contig_91	97.05		True
unknown
383639	383709	1354641	1354711	ec_ill_ec_contig1	contig_91	97.18		True
unknown
383710	383986	1354713	1354989	ec_ill_ec_contig1	contig_91	96.03		True
unknown
383997	384593	1355000	1355596	ec_ill_ec_contig1	contig_91	94.47		True
unknown
384680	386085	1355684	1357089	ec_ill_ec_contig1	contig_91	91.25		True
unknown
386091	386811	1357095	1357815	ec_ill_ec_contig1	contig_91	90.85		True
unknown
386900	387024	1357898	1358022	ec_ill_ec_contig1	contig_91	93.6		True
unknown
387025	387333	1358024	1358332	ec_ill_ec_contig1	contig_91	93.53		True
unknown
387334	387454	1358334	1358454	ec_ill_ec_contig1	contig_91	90.08		True
unknown
388971	390170	1360029	1361228	ec_ill_ec_contig1	contig_91	92.83		True
unknown
390178	390843	1361236	1361901	ec_ill_ec_contig1	contig_91	91.89		True
unknown
391159	391485	1362220	1362546	ec_ill_ec_contig1	contig_91	93.58		True
unknown
391510	392687	1362574	1363751	ec_ill_ec_contig1	contig_91	90.58		True
unknown
393355	393766	1364434	1364845	ec_ill_ec_contig1	contig_91	91.99		True
unknown
393774	393896	1364854	1364976	ec_ill_ec_contig1	contig_91	94.31		True
unknown
104315	104431	1365060	1364944	ec_ill_ec_contig16	contig_91	100.0		True
unknown
104079	104151	1365294	1365222	ec_ill_ec_contig16	contig_91	91.78		True
unknown
100493	100595	1366983	1366881	ec_ill_ec_contig16	contig_91	98.06		True
unknown
100103	100491	1367372	1366984	ec_ill_ec_contig16	contig_91	92.54		True
unknown
99985	100101	1367489	1367373	ec_ill_ec_contig16	contig_91	93.16		True
unknown
95649	97172	1371835	1370312	ec_ill_ec_contig16	contig_91	90.75		True
unknown
95119	95624	1372366	1371861	ec_ill_ec_contig16	contig_91	91.3		True
unknown
94885	95118	1372603	1372370	ec_ill_ec_contig16	contig_91	92.31		True
unknown
94571	94884	1372918	1372605	ec_ill_ec_contig16	contig_91	94.27		True
unknown
94488	94559	1373001	1372930	ec_ill_ec_contig16	contig_91	93.06		True
unknown
89548	89842	1377889	1377595	ec_ill_ec_contig16	contig_91	90.17		True
unknown
89190	89540	1378246	1377896	ec_ill_ec_contig16	contig_91	96.3		True
unknown
72078	72160	1395527	1395445	ec_ill_ec_contig16	contig_91	93.98		True
unknown
46236	46341	1416533	1416428	ec_ill_ec_contig16	contig_91	90.57		True
unknown
45008	46121	1418580	1417467	ec_ill_ec_contig16	contig_91	96.15		True
unknown
43063	43143	1420608	1420528	ec_ill_ec_contig16	contig_91	91.36		True
unknown
34518	34779	1438237	1437976	ec_ill_ec_contig16	contig_91	90.08		True
unknown
22542	23748	1449818	1448612	ec_ill_ec_contig16	contig_91	91.47		True
unknown
18241	18405	1455304	1455140	ec_ill_ec_contig16	contig_91	95.76		True
unknown
17421	18141	1456124	1455404	ec_ill_ec_contig16	contig_91	91.12		True
unknown
16342	16481	1457203	1457064	ec_ill_ec_contig16	contig_91	90.71		True
unknown
12146	13585	1461732	1460293	ec_ill_ec_contig16	contig_91	94.03		True
unknown
2	361	1471915	1471556	ec_ill_ec_contig16	contig_91	97.24		True
unknown
1876	4902	1474947	1471918	ec_ill_ec_contig65	contig_91	97.43		True
unknown
1	1463	1476728	1475266	ec_ill_ec_contig65	contig_91	97.27		True
unknown
1	452	1476674	1477122	ec_ill_ec_contig6	contig_91	97.12		True
unknown
35941	36019	1482337	1482259	ec_ill_ec_contig37	contig_91	96.2		True
unknown
16765	30647	1501523	1487644	ec_ill_ec_contig37	contig_91	97.45		True
unknown
1	125	1503185	1503061	ec_ill_ec_contig37	contig_91	98.4		True
unknown
1	1031	1504161	1503131	ec_ill_ec_contig83	contig_91	98.35		True
unknown
1	3597	1504107	1507703	ec_ill_ec_contig7	contig_91	94.83		True
unknown
6872	7994	1511235	1512357	ec_ill_ec_contig7	contig_91	90.04		True
unknown
11662	11747	1516150	1516235	ec_ill_ec_contig7	contig_91	90.7		True
unknown
14729	14869	1520193	1520333	ec_ill_ec_contig7	contig_91	92.2		True
unknown
14922	15327	1520391	1520796	ec_ill_ec_contig7	contig_91	92.86		True
unknown
20065	20138	1525501	1525574	ec_ill_ec_contig7	contig_91	91.89		True
unknown
22757	22954	1528201	1528398	ec_ill_ec_contig7	contig_91	93.94		True
unknown
46091	46227	1544760	1544896	ec_ill_ec_contig7	contig_91	95.62		True
unknown
47397	47969	1546072	1546644	ec_ill_ec_contig7	contig_91	91.27		True
unknown
47978	48078	1546655	1546755	ec_ill_ec_contig7	contig_91	97.03		True
unknown
55284	55394	1553992	1554102	ec_ill_ec_contig7	contig_91	90.09		True
unknown
55636	55712	1554344	1554420	ec_ill_ec_contig7	contig_91	90.91		True
unknown
58458	58738	1557163	1557443	ec_ill_ec_contig7	contig_91	90.39		True
unknown
65475	65583	1564209	1564317	ec_ill_ec_contig7	contig_91	91.74		True
unknown
66151	66221	1564885	1564955	ec_ill_ec_contig7	contig_91	90.14		True
unknown
66303	66508	1565035	1565240	ec_ill_ec_contig7	contig_91	93.69		True
unknown
86687	86908	1586168	1586389	ec_ill_ec_contig7	contig_91	90.54		True
unknown
7204	7307	1691750	1691853	ec_ill_ec_contig20	contig_91	91.35		True
unknown
16082	16209	1700473	1700600	ec_ill_ec_contig20	contig_91	92.97		True
unknown
38249	38432	1722984	1723167	ec_ill_ec_contig20	contig_91	91.3		True
unknown
51194	51505	1743985	1744296	ec_ill_ec_contig20	contig_91	90.06		True
unknown
52347	52721	1745146	1745524	ec_ill_ec_contig20	contig_91	93.4		True
unknown
53686	56400	1750512	1753226	ec_ill_ec_contig20	contig_91	90.47		True
unknown
8851	9247	1776441	1776837	ec_ill_ec_contig25	contig_91	90.18		True
unknown
18422	18633	1795370	1795581	ec_ill_ec_contig25	contig_91	90.09		True
unknown
19547	19639	1796419	1796511	ec_ill_ec_contig25	contig_91	91.4		True
unknown
26868	27096	1803801	1804029	ec_ill_ec_contig25	contig_91	91.7		True
unknown
42759	43279	1820891	1821411	ec_ill_ec_contig25	contig_91	97.7		True
unknown
43292	43413	1821425	1821546	ec_ill_ec_contig25	contig_91	95.9		True
unknown
45983	46273	1824118	1824408	ec_ill_ec_contig25	contig_91	92.78		True
unknown
52900	55574	1831911	1834585	ec_ill_ec_contig25	contig_91	90.77		True
unknown
61906	62014	1841554	1841662	ec_ill_ec_contig25	contig_91	90.83		True
unknown
67704	67845	1847390	1847530	ec_ill_ec_contig25	contig_91	98.59		True
unknown
88033	88245	1894798	1894586	ec_ill_ec_contig12	contig_91	94.37		True
unknown
74242	74363	1907921	1907800	ec_ill_ec_contig12	contig_91	90.16		True
unknown
67063	67399	1929019	1928683	ec_ill_ec_contig12	contig_91	93.47		True
unknown
66545	66613	1929537	1929469	ec_ill_ec_contig12	contig_91	91.3		True
unknown
62677	63311	1935756	1935122	ec_ill_ec_contig12	contig_91	93.23		True
unknown
61104	61775	1937329	1936658	ec_ill_ec_contig12	contig_91	91.82		True
unknown
57963	58180	1940615	1940398	ec_ill_ec_contig12	contig_91	94.5		True
unknown
56204	57424	1942428	1941208	ec_ill_ec_contig12	contig_91	93.53		True
unknown
54993	55434	1943640	1943199	ec_ill_ec_contig12	contig_91	94.8		True
unknown
33533	34310	1952980	1952203	ec_ill_ec_contig12	contig_91	91.77		True
unknown
33332	33527	1953181	1952986	ec_ill_ec_contig12	contig_91	91.84		True
unknown
31307	31475	1955110	1954942	ec_ill_ec_contig12	contig_91	91.72		True
unknown
28042	29867	1962486	1960661	ec_ill_ec_contig12	contig_91	92.66		True
unknown
27940	28012	1962598	1962526	ec_ill_ec_contig12	contig_91	90.41		True
unknown
18819	26176	1972628	1965274	ec_ill_ec_contig12	contig_91	93.11		True
unknown
10595	10669	1980888	1980814	ec_ill_ec_contig12	contig_91	90.67		True
unknown
154	264	1991518	1991408	ec_ill_ec_contig12	contig_91	93.69		True
unknown
66	134	1991606	1991538	ec_ill_ec_contig12	contig_91	92.75		True
unknown
1	65	1991672	1991608	ec_ill_ec_contig12	contig_91	100.0		True
unknown
1	1463	1991855	1993317	ec_ill_ec_contig65	contig_91	97.27		True
unknown
1876	4902	1993795	1996823	ec_ill_ec_contig65	contig_91	97.4		True
unknown
88077	88444	1997160	1996795	ec_ill_ec_contig23	contig_91	96.22		True
unknown
84802	84881	2000440	2000361	ec_ill_ec_contig23	contig_91	93.75		True
unknown
75677	77158	2010542	2009061	ec_ill_ec_contig23	contig_91	90.96		True
unknown
69032	69396	2016854	2016490	ec_ill_ec_contig23	contig_91	93.7		True
unknown
67437	68856	2018542	2017123	ec_ill_ec_contig23	contig_91	92.11		True
unknown
52529	52616	2033478	2033391	ec_ill_ec_contig23	contig_91	97.73		True
unknown
52424	52519	2033583	2033488	ec_ill_ec_contig23	contig_91	97.92		True
unknown
52272	52396	2033735	2033611	ec_ill_ec_contig23	contig_91	99.2		True
unknown
48544	48690	2034149	2034003	ec_ill_ec_contig23	contig_91	94.56		True
unknown
44312	44430	2038389	2038271	ec_ill_ec_contig23	contig_91	91.6		True
unknown
44102	44191	2038597	2038508	ec_ill_ec_contig23	contig_91	98.89		True
unknown
40266	40389	2043153	2043030	ec_ill_ec_contig23	contig_91	93.55		True
unknown
33804	33973	2048860	2048691	ec_ill_ec_contig23	contig_91	97.06		True
unknown
33734	33803	2048932	2048863	ec_ill_ec_contig23	contig_91	95.71		True
unknown
33629	33714	2049039	2048954	ec_ill_ec_contig23	contig_91	95.35		True
unknown
17817	17885	2066528	2066460	ec_ill_ec_contig23	contig_91	92.75		True
unknown
13037	13203	2071438	2071272	ec_ill_ec_contig23	contig_91	92.22		True
unknown
10237	10413	2074270	2074094	ec_ill_ec_contig23	contig_91	90.96		True
unknown
1	261	2086761	2086500	ec_ill_ec_contig12	contig_91	92.86		True
unknown
1	1463	2086944	2088407	ec_ill_ec_contig65	contig_91	97.21		True
unknown
1876	4902	2088726	2091756	ec_ill_ec_contig65	contig_91	97.4		True
unknown
88300	88444	2091870	2091728	ec_ill_ec_contig23	contig_91	97.24		True
unknown
9058	9241	2099452	2099635	ec_ill_ec_contig33	contig_91	90.22		True
unknown
10295	10427	2100641	2100773	ec_ill_ec_contig33	contig_91	93.23		True
unknown
10773	11040	2101120	2101387	ec_ill_ec_contig33	contig_91	90.3		True
unknown
11103	11233	2101456	2101586	ec_ill_ec_contig33	contig_91	90.08		True
unknown
11255	11407	2101608	2101760	ec_ill_ec_contig33	contig_91	96.08		True
unknown
12557	12660	2102910	2103013	ec_ill_ec_contig33	contig_91	93.27		True
unknown
17363	17451	2107567	2107655	ec_ill_ec_contig33	contig_91	95.51		True
unknown
17525	19451	2107729	2109655	ec_ill_ec_contig33	contig_91	91.23		True
unknown
40163	40420	2132516	2132773	ec_ill_ec_contig33	contig_91	90.31		True
unknown
40421	40487	2132776	2132842	ec_ill_ec_contig33	contig_91	97.01		True
unknown
40493	41225	2132848	2133580	ec_ill_ec_contig33	contig_91	91.81		True
unknown
43367	43598	2135722	2135953	ec_ill_ec_contig33	contig_91	92.24		True
unknown
44064	44639	2136419	2136994	ec_ill_ec_contig33	contig_91	90.45		True
unknown
45209	45275	2137565	2137631	ec_ill_ec_contig33	contig_91	91.04		True
unknown
6270	6972	2156054	2156756	ec_ill_ec_contig24	contig_91	90.9		True
unknown
27899	27996	2190683	2190780	ec_ill_ec_contig24	contig_91	91.84		True
unknown
28836	28973	2191668	2191805	ec_ill_ec_contig24	contig_91	95.65		True
unknown
30081	30173	2192916	2193008	ec_ill_ec_contig24	contig_91	90.32		True
unknown
33647	33989	2200099	2200441	ec_ill_ec_contig24	contig_91	95.04		True
unknown
47949	48028	2218111	2218190	ec_ill_ec_contig24	contig_91	92.5		True
unknown
69142	69285	2238995	2239138	ec_ill_ec_contig24	contig_91	90.97		True
unknown
70904	71170	2240757	2241023	ec_ill_ec_contig24	contig_91	92.51		True
unknown
1	256	2241987	2241731	ec_ill_ec_contig12	contig_91	92.72		True
unknown
1	1463	2242170	2243632	ec_ill_ec_contig65	contig_91	97.27		True
unknown
1876	4902	2244110	2247139	ec_ill_ec_contig65	contig_91	97.43		True
unknown
2	113	2247142	2247253	ec_ill_ec_contig16	contig_91	100.0		True
unknown
1	805	2251548	2250743	ec_ill_ec_contig66	contig_91	97.89		True
unknown
1	1031	2251494	2252524	ec_ill_ec_contig83	contig_91	98.45		True
unknown
18318	30843	2264999	2252470	ec_ill_ec_contig43	contig_91	93.43		True
unknown
11643	11717	2272862	2272788	ec_ill_ec_contig43	contig_91	94.67		True
unknown
11071	11281	2273571	2273361	ec_ill_ec_contig43	contig_91	90.05		True
unknown
10559	10683	2274081	2273957	ec_ill_ec_contig43	contig_91	90.4		True
unknown
212	1119	2284521	2283614	ec_ill_ec_contig43	contig_91	91.41		True
unknown
1	454	2285137	2284687	ec_ill_ec_contig6	contig_91	97.14		True
unknown
1	1463	2285083	2286546	ec_ill_ec_contig65	contig_91	97.21		True
unknown
1876	4902	2286865	2289894	ec_ill_ec_contig65	contig_91	97.4		True
unknown
228	524	2289878	2290174	ec_ill_ec_contig16	contig_91	95.29		True
unknown
35103	35567	2342076	2342540	ec_ill_ec_contig8	contig_91	90.11		True
unknown
84988	85082	2416327	2416421	ec_ill_ec_contig8	contig_91	90.53		True
unknown
85087	85199	2416426	2416538	ec_ill_ec_contig8	contig_91	90.27		True
unknown
85324	86128	2416663	2417467	ec_ill_ec_contig8	contig_91	92.05		True
unknown
389	484	2456647	2456742	ec_ill_ec_contig44	contig_91	100.0		True
unknown
8413	10515	2464729	2466831	ec_ill_ec_contig44	contig_91	92.4		True
unknown
29726	29974	2485148	2485396	ec_ill_ec_contig44	contig_91	90.76		True
unknown
101291	101423	2493427	2493295	ec_ill_ec_contig14	contig_91	90.98		True
unknown
99745	100071	2494970	2494644	ec_ill_ec_contig14	contig_91	92.05		True
unknown
95769	95863	2499068	2498974	ec_ill_ec_contig14	contig_91	92.63		True
unknown
94195	95747	2500641	2499089	ec_ill_ec_contig14	contig_91	97.36		True
unknown
91469	91541	2503368	2503296	ec_ill_ec_contig14	contig_91	91.78		True
unknown
91247	91465	2503587	2503369	ec_ill_ec_contig14	contig_91	90.87		True
unknown
76508	80389	2519162	2515281	ec_ill_ec_contig14	contig_91	90.0		True
unknown
73833	75342	2521980	2520471	ec_ill_ec_contig14	contig_91	96.69		True
unknown
59449	59552	2530480	2530377	ec_ill_ec_contig14	contig_91	96.15		True
unknown
56464	56606	2533365	2533223	ec_ill_ec_contig14	contig_91	90.21		True
unknown
53428	53715	2536481	2536194	ec_ill_ec_contig14	contig_91	91.67		True
unknown
52282	52466	2537650	2537466	ec_ill_ec_contig14	contig_91	90.81		True
unknown
49732	49802	2540066	2539996	ec_ill_ec_contig14	contig_91	90.14		True
unknown
45078	45447	2544720	2544351	ec_ill_ec_contig14	contig_91	92.7		True
unknown
44016	44616	2548234	2547636	ec_ill_ec_contig14	contig_91	91.51		True
unknown
37995	38078	2549524	2549441	ec_ill_ec_contig14	contig_91	90.48		True
unknown
37709	37990	2549810	2549529	ec_ill_ec_contig14	contig_91	91.13		True
unknown
35866	36228	2551604	2551242	ec_ill_ec_contig14	contig_91	91.18		True
unknown
35796	35864	2551673	2551605	ec_ill_ec_contig14	contig_91	100.0		True
unknown
23431	23554	2572246	2572123	ec_ill_ec_contig14	contig_91	90.32		True
unknown
22955	23197	2572602	2572360	ec_ill_ec_contig14	contig_91	90.12		True
unknown
21169	21323	2574390	2574236	ec_ill_ec_contig14	contig_91	92.26		True
unknown
9733	12906	2589666	2586492	ec_ill_ec_contig14	contig_91	90.42		True
unknown
7654	7843	2591655	2591466	ec_ill_ec_contig14	contig_91	94.21		True
unknown
15753	16517	2617607	2616843	ec_ill_ec_contig46	contig_91	91.24		True
unknown
68037	68381	2620213	2619869	ec_ill_ec_contig21	contig_91	91.88		True
unknown
251614	251778	2649025	2648861	ec_ill_ec_contig1	contig_91	92.73		True
unknown
235125	235487	2666008	2665646	ec_ill_ec_contig1	contig_91	91.46		True
unknown
49512	49583	2707921	2707850	ec_ill_ec_contig35	contig_91	90.28		True
unknown
48175	48347	2709265	2709093	ec_ill_ec_contig35	contig_91	90.17		True
unknown
47635	47700	2709805	2709740	ec_ill_ec_contig35	contig_91	96.97		True
unknown
44815	44893	2712649	2712571	ec_ill_ec_contig35	contig_91	96.2		True
unknown
35502	35921	2721824	2721405	ec_ill_ec_contig35	contig_91	90.0		True
unknown
28270	28355	2729064	2728979	ec_ill_ec_contig35	contig_91	93.02		True
unknown
23230	23309	2734022	2733943	ec_ill_ec_contig35	contig_91	96.25		True
unknown
16440	17489	2748368	2747319	ec_ill_ec_contig35	contig_91	93.62		True
unknown
15152	15225	2749656	2749583	ec_ill_ec_contig35	contig_91	100.0		True
unknown
4896	5229	2759358	2759027	ec_ill_ec_contig35	contig_91	91.64		True
unknown
3386	3451	2760853	2760788	ec_ill_ec_contig35	contig_91	93.94		True
unknown
3216	3360	2761022	2760878	ec_ill_ec_contig35	contig_91	93.79		True
unknown
2730	3208	2761508	2761030	ec_ill_ec_contig35	contig_91	90.61		True
unknown
1447	2725	2762791	2761513	ec_ill_ec_contig35	contig_91	91.95		True
unknown
1342	1440	2762896	2762798	ec_ill_ec_contig35	contig_91	92.93		True
unknown
20799	21478	2796571	2795895	ec_ill_ec_contig49	contig_91	91.62		True
unknown
19219	19927	2798153	2797445	ec_ill_ec_contig49	contig_91	91.26		True
unknown
16013	16168	2801413	2801258	ec_ill_ec_contig49	contig_91	93.59		True
unknown
8253	12684	2823701	2819269	ec_ill_ec_contig49	contig_91	90.06		True
unknown
170901	171109	2847748	2847540	ec_ill_ec_contig6	contig_91	92.34		True
unknown
169270	169691	2849379	2848958	ec_ill_ec_contig6	contig_91	91.47		True
unknown
166719	166815	2851936	2851840	ec_ill_ec_contig6	contig_91	90.72		True
unknown
149364	149433	2869114	2869045	ec_ill_ec_contig6	contig_91	97.14		True
unknown
129458	129525	2888462	2888395	ec_ill_ec_contig6	contig_91	91.18		True
unknown
118659	118762	2899326	2899223	ec_ill_ec_contig6	contig_91	94.23		True
unknown
116367	116436	2901616	2901547	ec_ill_ec_contig6	contig_91	90.0		True
unknown
98088	101941	2924468	2920615	ec_ill_ec_contig6	contig_91	90.22		True
unknown
97676	97837	2924571	2924410	ec_ill_ec_contig6	contig_91	90.74		True
unknown
94587	96017	2927537	2926107	ec_ill_ec_contig6	contig_91	92.25		True
unknown
74930	75102	2958130	2957958	ec_ill_ec_contig6	contig_91	91.91		True
unknown
46990	47355	2985952	2985587	ec_ill_ec_contig6	contig_91	90.71		True
unknown
42746	42948	2990253	2990051	ec_ill_ec_contig6	contig_91	90.15		True
unknown
41305	41460	2991692	2991537	ec_ill_ec_contig6	contig_91	93.59		True
unknown
34064	34160	2999621	2999525	ec_ill_ec_contig6	contig_91	98.97		True
unknown
33301	34047	3000386	2999640	ec_ill_ec_contig6	contig_91	95.98		True
unknown
33183	33299	3000503	3000387	ec_ill_ec_contig6	contig_91	93.16		True
unknown
33076	33157	3000610	3000529	ec_ill_ec_contig6	contig_91	95.12		True
unknown
32202	33075	3001485	3000612	ec_ill_ec_contig6	contig_91	91.53		True
unknown
25605	26022	3008111	3007694	ec_ill_ec_contig6	contig_91	93.54		True
unknown
23508	23720	3010193	3009981	ec_ill_ec_contig6	contig_91	91.08		True
unknown
21307	21893	3012396	3011810	ec_ill_ec_contig6	contig_91	90.29		True
unknown
14343	16117	3019347	3017573	ec_ill_ec_contig6	contig_91	90.31		True
unknown
393	543	3034278	3034128	ec_ill_ec_contig6	contig_91	92.72		True
unknown
231	391	3034439	3034279	ec_ill_ec_contig6	contig_91	97.52		True
unknown
1	226	3034669	3034444	ec_ill_ec_contig6	contig_91	98.23		True
unknown
1	1463	3034615	3036077	ec_ill_ec_contig65	contig_91	97.61		True
unknown
1876	4831	3036555	3039614	ec_ill_ec_contig65	contig_91	94.71		True
unknown
17185	17317	3039904	3039772	ec_ill_ec_contig52	contig_91	98.5		True
unknown
17053	17147	3040173	3040079	ec_ill_ec_contig52	contig_91	98.95		True
unknown
11819	12677	3046842	3045975	ec_ill_ec_contig52	contig_91	91.24		True
unknown
9060	9143	3049602	3049519	ec_ill_ec_contig52	contig_91	96.43		True
unknown
7525	8062	3141058	3140521	ec_ill_ec_contig9	contig_91	92.57		True
unknown
3996	4368	3141387	3141015	ec_ill_ec_contig50	contig_91	94.91		True
unknown
116268	116413	3217877	3218022	ec_ill_ec_contig5	contig_91	95.21		True
unknown
116847	116984	3218445	3218582	ec_ill_ec_contig5	contig_91	96.4		True
unknown
119674	119818	3221250	3221394	ec_ill_ec_contig5	contig_91	93.1		True
unknown
122977	123129	3224590	3224742	ec_ill_ec_contig5	contig_91	92.81		True
unknown
142528	142684	3244073	3244229	ec_ill_ec_contig5	contig_91	91.72		True
unknown
144668	144830	3246225	3246387	ec_ill_ec_contig5	contig_91	90.8		True
unknown
150361	150462	3252802	3252903	ec_ill_ec_contig5	contig_91	96.08		True
unknown
151590	153019	3254166	3255595	ec_ill_ec_contig5	contig_91	90.07		True
unknown
172296	173987	3286591	3288282	ec_ill_ec_contig5	contig_91	90.54		True
unknown
176339	177094	3290632	3291387	ec_ill_ec_contig5	contig_91	91.93		True
unknown
179768	179865	3294054	3294151	ec_ill_ec_contig5	contig_91	92.86		True
unknown
180494	181792	3294783	3296081	ec_ill_ec_contig5	contig_91	91.07		True
unknown
181933	182056	3296222	3296345	ec_ill_ec_contig5	contig_91	91.13		True
unknown
182057	182416	3296347	3296706	ec_ill_ec_contig5	contig_91	92.5		True
unknown
182734	184154	3297149	3298566	ec_ill_ec_contig5	contig_91	90.3		True
unknown
114	1826	3298658	3300370	ec_ill_ec_contig29	contig_91	91.65		True
unknown
2694	3000	3301238	3301544	ec_ill_ec_contig29	contig_91	92.51		True
unknown
3152	3334	3301795	3301977	ec_ill_ec_contig29	contig_91	96.17		True
unknown
5636	5702	3304291	3304357	ec_ill_ec_contig29	contig_91	100.0		True
unknown
15437	15516	3315274	3315353	ec_ill_ec_contig29	contig_91	91.25		True
unknown
17670	17838	3317554	3317722	ec_ill_ec_contig29	contig_91	98.82		True
unknown
38750	38817	3339370	3339437	ec_ill_ec_contig29	contig_91	91.18		True
unknown
52208	52348	3353031	3353171	ec_ill_ec_contig29	contig_91	92.2		True
unknown
52539	52646	3353359	3353466	ec_ill_ec_contig29	contig_91	93.52		True
unknown
19675	19758	3384023	3384106	ec_ill_ec_contig32	contig_91	97.62		True
unknown
19964	20129	3384311	3384476	ec_ill_ec_contig32	contig_91	92.17		True
unknown
26067	26455	3390259	3390647	ec_ill_ec_contig32	contig_91	90.49		True
unknown
27117	27239	3391309	3391431	ec_ill_ec_contig32	contig_91	90.24		True
unknown
118045	118169	3430151	3430027	ec_ill_ec_contig10	contig_91	90.4		True
unknown
89347	90118	3459047	3458276	ec_ill_ec_contig10	contig_91	91.97		True
unknown
89061	89229	3459330	3459162	ec_ill_ec_contig10	contig_91	91.12		True
unknown
71453	71754	3481066	3480760	ec_ill_ec_contig10	contig_91	95.11		True
unknown
70080	70147	3482437	3482370	ec_ill_ec_contig10	contig_91	97.06		True
unknown
66680	66747	3485861	3485794	ec_ill_ec_contig10	contig_91	94.12		True
unknown
66314	66603	3486226	3485937	ec_ill_ec_contig10	contig_91	90.0		True
unknown
64901	64982	3487639	3487558	ec_ill_ec_contig10	contig_91	92.68		True
unknown
42302	42406	3516657	3516553	ec_ill_ec_contig10	contig_91	90.48		True
unknown
38367	38815	3520534	3520086	ec_ill_ec_contig10	contig_91	93.1		True
unknown
36681	36780	3522300	3522201	ec_ill_ec_contig10	contig_91	90.0		True
unknown
35013	35097	3524018	3523934	ec_ill_ec_contig10	contig_91	96.47		True
unknown
33351	33791	3525662	3525217	ec_ill_ec_contig10	contig_91	90.75		True
unknown
32505	33234	3526223	3525495	ec_ill_ec_contig10	contig_91	95.52		True
unknown
